stop_id,stop_code,stop_name,stop_lat,stop_lon
11708,54406.0,Southbound Lloyd Ave @ W 17 St,49.32437,-123.105025
1171,51162.0,Southbound Willingdon Ave @ Kemp St,49.229565,-123.005715
11710,61657.0,New Westminster Station @ Bay 10,49.201085,-122.914339
11712,61656.0,New Westminster Station @ Bay 9,49.201472,-122.911997
11713,61650.0,New Westminster Station @ Bay 3,49.200804,-122.912513
11714,61649.0,New Westminster Station @ Bay 2,49.201037,-122.912095
11715,61651.0,New Westminster Station @ Bay 4,49.20088,-122.912854
11716,61652.0,New Westminster Station @ Bay 5,49.20106,-122.913116
11718,61654.0,New Westminster Station @ Bay 7,49.201379,-122.913535
11719,61655.0,New Westminster Station @ Bay 8,49.201571,-122.91343
1172,51163.0,Eastbound Central Blvd @ Willingdon Ave,49.227271,-123.006974
11720,61659.0,Southbound University Dr @ 107A Ave,49.197107,-122.851009
11721,61658.0,Northbound University Dr @ 107A Ave,49.197675,-122.85073
11722,61567.0,Eastbound Fraser Hwy @ 248 St,49.069471,-122.537577
11723,54436.0,Westbound Marine Dr @ Bridgman Ave,49.323979,-123.11116
11724,61660.0,Eastbound W Broadway @ Yew St,49.263761,-123.154831
11725,55425.0,Northbound King George Blvd @ 94A Ave,49.175231,-122.845616
11726,61583.0,Eastbound W 3rd St @ Mission Rd,49.318001,-123.087729
11727,61582.0,Westbound W 3rd St @ Mission Rd,49.318364,-123.088085
11729,61666.0,Eastbound 3rd Ave @ 6500 Block,49.008379,-123.042847
1173,51164.0,Metrotown Station @ Bay 2,49.226085,-123.002888
11732,61600.0,Eastbound 12 Ave @ 6th St,49.220672,-122.929105
11734,61672.0,Eastbound 24 Ave @ 154 St,49.045508,-122.795077
11735,61673.0,Westbound 24 Ave @ King George Blvd,49.045693,-122.794792
11736,61631.0,Eastbound 24 Ave @ 160 St,49.045452,-122.778308
11737,61674.0,Westbound 24 Ave @ Croydon Dr,49.045669,-122.783338
11738,61635.0,Eastbound 24 Ave @ 164 St,49.045537,-122.76737
11739,61630.0,Westbound 24 Ave @ 160 St,49.045649,-122.779859
1174,51165.0,Northbound Willingdon Ave @ Central Blvd,49.228005,-123.007012
11740,61632.0,Westbound 24 Ave @ 161A St,49.045669,-122.775851
11741,61634.0,Westbound 24 Ave @ 164 St,49.045695,-122.768899
11742,61636.0,Westbound 24 Ave @ 168 St,49.045761,-122.757816
11743,61637.0,Eastbound 24 Ave @ 168 St,49.045595,-122.756255
11744,61639.0,Northbound 192 St @ 24 Ave,49.04613,-122.691326
11745,61638.0,Westbound 24 Ave @ 192 St,49.045753,-122.692166
11746,61641.0,Northbound 192 St @ 26 Ave,49.04959,-122.691368
11747,61640.0,Southbound 192 St @ 26 Ave,49.048942,-122.691575
1175,51166.0,Westbound Kingsway @ Willingdon Ave,49.230542,-123.00553
11750,61642.0,Southbound 192 St @ 28 Ave,49.052486,-122.691608
11751,61664.0,Southbound 192 St @ 32 Ave,49.059741,-122.691638
11754,61668.0,Northbound 198 St @ 64 Ave,49.118307,-122.67461
11755,56380.0,Eastbound 24 Ave @ 152 St,49.045525,-122.800528
11756,56358.0,Westbound 24 Ave @ 153 St,49.045701,-122.798085
11757,56347.0,Westbound 24 Ave @ 156 St,49.045676,-122.790735
11758,61581.0,Southbound Wesbrook Mall @ Triumf Centre,49.247646,-123.232002
11759,61579.0,Southbound Wesbrook Mall @ Birney Ave,49.254064,-123.23498
1176,51167.0,Westbound Kingsway @ Wilson Ave,49.231423,-123.008159
11760,61580.0,Northbound Wesbrook Mall @ Birney Ave,49.254485,-123.235195
11763,61430.0,Bridgeport Station @ Bay 13,49.195649,-123.125757
11764,61677.0,Surrey Central Station @ Bay 5A,49.189461,-122.849708
11765,61678.0,New Westminster Station @ Unloading Only,49.200807,-122.912785
11766,51869.0,Westbound Hastings St @ Cliff Ave,49.280434,-122.959531
11769,61681.0,Westbound Churchill St @ 80 St,49.080954,-123.002068
1177,51168.0,Westbound Kingsway @ Barker Ave,49.232216,-123.010599
11770,61680.0,Northbound 80 St @ Churchill St,49.081159,-123.001684
11771,61578.0,Northbound 152 St @ 66A Ave,49.124033,-122.800828
11773,55182.0,Southbound 80 St @ Ladner Trunk Rd,49.089478,-123.001785
11775,61683.0,Southbound 200 St @ 56 Ave,49.103889,-122.668931
11778,61615.0,Eastbound Golden Ears Way @ 176 St,49.175934,-122.733272
1178,51169.0,Westbound Kingsway @ Inman Ave,49.232908,-123.016178
11781,59632.0,Southbound Harris Rd @ Civic Centre,49.221301,-122.689721
11782,61679.0,Eastbound 10 Ave @ 54A St,49.021959,-123.072799
11785,61685.0,Eastbound Lougheed Hwy @ Kennedy Rd,49.242957,-122.719855
11788,61693.0,Bridgeport Station @ Bay 6,49.19488,-123.127321
1179,51170.0,Westbound Kingsway @ Smith Ave,49.23266,-123.019689
11792,58895.0,UBC Exchange @ Bay 9,49.265726,-123.248724
11793,61701.0,UBC Exchange @ Bay 10,49.26581,-123.248129
11794,61702.0,UBC Exchange @ Bay 11,49.265923,-123.247364
11797,61691.0,Southbound East Rd @ 1400 Block,49.304406,-122.838698
11798,61716.0,Carvolth Exchange @ Bay 8,49.159711,-122.660703
11799,61717.0,Carvolth Exchange @ Bay 9,49.159965,-122.660566
1180,51171.0,Westbound Kingsway @ Boundary Rd,49.232527,-123.022197
11801,61719.0,Carvolth Exchange @ Bay 11,49.160528,-122.660365
11802,61720.0,Carvolth Exchange @ Bay 12,49.16069,-122.660274
11805,61709.0,Carvolth Exchange @ Bay 1 Unloading Only,49.160693,-122.660159
11806,61710.0,Carvolth Exchange @ Bay 2,49.160518,-122.660253
11807,61711.0,Carvolth Exchange @ Bay 3,49.160288,-122.660329
11808,61712.0,Carvolth Exchange @ Bay 4,49.160115,-122.660383
1181,51172.0,Westbound Kingsway @ Boundary Rd,49.232402,-123.024096
11810,61714.0,Carvolth Exchange @ Bay 6,49.159698,-122.660586
11811,61715.0,Carvolth Exchange @ Bay 7,49.15953,-122.660673
11813,61684.0,Westbound Great Northern Way @ Thornton St,49.266906,-123.09471
11815,57090.0,Eastbound Fraser Hwy @ 176 St,49.13705,-122.732747
11816,61723.0,Northbound 200 St @ 84 Ave,49.156153,-122.667754
11817,55350.0,Westbound Fraser Hwy @ 176 St,49.139025,-122.736472
11818,61724.0,Southbound 200 St @ 84 Ave,49.155167,-122.668315
11819,61730.0,Southbound 152 St @ 104 Ave,49.190921,-122.801015
1182,51173.0,Westbound Kingsway @ Lincoln St,49.232284,-123.026273
11822,59439.0,Eastbound North Bluff Rd @ Kent St,49.030998,-122.784269
11825,61731.0,Westbound 16 Ave @ Kent St,49.031144,-122.785238
11826,61735.0,Northbound 116 St @ 72A Ave,49.135118,-122.901365
11827,58779.0,Southbound Ioco Rd @ Newport Dr,49.282924,-122.828278
11828,61732.0,Eastbound 56 Ave @ 128 St,49.104457,-122.868058
11829,60562.0,Northbound N Boundary Rd @ Trinity St,49.289497,-123.023179
1183,51174.0,Westbound Kingsway @ Melbourne St,49.232118,-123.029643
11831,61755.0,Westbound 56 Ave @ 128 St,49.104514,-122.867495
11839,61643.0,Northbound 192 St @ 28 Ave,49.053205,-122.691408
11840,61437.0,Eastbound Westminster Hwy @ Kartner Rd,49.169851,-123.035007
11841,61438.0,Westbound Westminster Hwy @ Kartner Rd,49.169937,-123.035897
11843,60785.0,Northbound 188 St @ 68 Ave,49.126646,-122.701633
11845,61675.0,Westbound E Royal Ave @ McBride Blvd,49.212748,-122.898522
11846,61676.0,Eastbound E Royal Ave @ McBride Blvd,49.212701,-122.898435
11847,61761.0,Southbound 202 St @ 8900 Block,49.164206,-122.660614
11848,61727.0,Westbound Ewen Ave @ Derwent Way,49.191588,-122.934168
1185,51176.0,Westbound Kingsway @ Wessex St,49.233186,-123.033761
11850,54802.0,Northbound Nordel Way @ Swenson Way,49.151842,-122.943273
11851,54803.0,Northbound Nordel Way @ Nordel Court,49.14952,-122.943221
11852,61767.0,Tsawwassen Ferry Terminal @ Bay 2,49.006806,-123.129744
11855,54858.0,Southbound Nordel Way @ River Rd,49.153627,-122.944322
11856,61765.0,Southbound Nordel Way @ Swenson Way,49.151122,-122.943536
11857,61766.0,Southbound Nordel Way @ River Way,49.148663,-122.94348
11858,61703.0,Newton Exchange @ Bay 12,49.133491,-122.840565
1186,51177.0,Westbound Kingsway @ Joyce St,49.234462,-123.036193
11860,61704.0,Newton Exchange @ Bay 9,49.133098,-122.842704
11861,61705.0,Newton Exchange @ Bay 10,49.132578,-122.842905
11864,61777.0,Northbound 128 St @ 86 Ave,49.159231,-122.867853
11865,61778.0,Southbound 128 St @ 86 Ave,49.158447,-122.868154
11866,61772.0,Park Royal @ Bay 1,49.327137,-123.138513
11867,61782.0,Park Royal @ Bay 4,49.326832,-123.138645
11868,61776.0,Eastbound Marine Dr @ South Mall Access,49.326699,-123.141262
1187,51178.0,Southbound Joyce St @ Kingsway,49.233838,-123.036343
11870,55839.0,Eastbound 108 Ave @ Whalley Blvd,49.198765,-122.841931
11871,61800.0,Victoria Dr @ 54th Avenue Loop,49.219851,-123.065682
11872,56596.0,Northbound Entertainment Blvd @ Steveston Hwy,49.134871,-123.064805
11874,61802.0,Brentwood Station @ Bay 2,49.266554,-123.001462
11875,61803.0,Brentwood Station @ Bay 3,49.266221,-122.99977
11878,61806.0,Brentwood Station @ Bay 6,49.267569,-123.003374
11879,61807.0,Southbound Willingdon Ave @ Halifax St,49.268608,-123.003388
1188,51179.0,Westbound E 41 Ave @ School Ave,49.233084,-123.03794
11880,61781.0,Eastbound 86 Ave @ 200 St,49.159084,-122.666944
11882,61787.0,Surrey Central Station @ Bay 14,49.189133,-122.847582
1189,51180.0,Westbound E 41 Ave @ Kerr St,49.233031,-123.040741
11895,61823.0,Westbound River Rd @ Centre St,49.157514,-122.939862
11896,61745.0,Eastbound Como Lake Ave @ Banting St,49.263529,-122.876334
11897,61746.0,Westbound Como Lake Ave @ Banting St,49.263666,-122.877786
11898,61748.0,Westbound Como Lake Ave @ Robinson St,49.263627,-122.881123
11899,61763.0,Northbound 192 St @ 68 Ave,49.126705,-122.690739
119,50119.0,Southbound Macdonald St @ W 21 Ave,49.253375,-123.16787
1190,51181.0,Westbound E 41 Ave @ Rupert St,49.233057,-123.043713
11900,60766.0,Northbound 192 St @ 70 Ave,49.130327,-122.690724
11901,60759.0,Southbound 192 St @ 72 Ave,49.133016,-122.690955
11902,60760.0,Southbound 192 St @ 70 Ave,49.129682,-122.690987
11903,60767.0,Westbound 72 Ave @ 192 St,49.133736,-122.691418
11905,61796.0,Westbound 72 Ave @ 152 St,49.133757,-122.802055
11906,52485.0,Westbound 8th Ave @ 6th St,49.215907,-122.924286
11907,61799.0,Eastbound 72 Ave @ 144 St,49.133659,-122.822719
11908,61798.0,Eastbound 72 Ave @ 148 St,49.133635,-122.811447
11909,61737.0,Eastbound 8th Ave @ 6th St,49.216205,-122.923443
1191,51182.0,Westbound E 41 Ave @ Killarney St,49.23303,-123.046378
11910,61797.0,Westbound 72 Ave @ 148 St,49.133833,-122.812711
11911,61736.0,Eastbound 8th Ave @ 8th St,49.214252,-122.927079
11912,61515.0,Eastbound United Blvd @ King Edward St,49.230419,-122.859689
11913,61786.0,Northbound King George Blvd @ 58A Ave,49.108819,-122.836312
11919,58262.0,Eastbound 12 Ave @ 2nd St,49.223902,-122.92304
1192,51183.0,Westbound E 41 Ave @ Earles St,49.232858,-123.049155
11920,61793.0,Westbound 24 Ave @ 184 St,49.045743,-122.714058
11921,61795.0,Westbound 24 Ave @ 190 St,49.045761,-122.696268
11922,61794.0,Eastbound 24 Ave @ 190 St,49.045617,-122.696216
11923,61792.0,Eastbound 24 Ave @ 184 St,49.045639,-122.712661
11924,61790.0,Eastbound 24 Ave @ 180 St,49.045637,-122.723889
11925,61791.0,Westbound 24 Ave @ 180 St,49.045731,-122.724831
11927,56914.0,Eastbound Ewen Ave @ Jardine St,49.185358,-122.948641
11928,56003.0,Southbound 150 St @ 102A Ave,49.188643,-122.806529
11929,61553.0,Eastbound W 3rd St @ Bewicke Ave,49.320065,-123.091862
1193,51184.0,Westbound Kingsway @ McKinnon St,49.235237,-123.038053
11931,61789.0,Northbound 152 St @ 40 Ave,49.074116,-122.800969
11932,61811.0,Southbound No. 5 Rd @ Steveston Hwy,49.134132,-123.092199
11933,61758.0,Southbound 168 St @ 96 Ave,49.176639,-122.756708
11934,61852.0,Westbound 122 Ave @ 191B St,49.224405,-122.691016
1194,51185.0,Westbound Kingsway @ Spencer St,49.235933,-123.041047
11940,61892.0,Moody Centre Station @ Bay 5,49.277828,-122.846536
11941,61891.0,Moody Centre Station @ Bay 6,49.277828,-122.84682
11942,61890.0,Moody Centre Station @ Bay 7,49.27783,-122.847102
11943,61889.0,Moody Centre Station @ Bay 8,49.277832,-122.847385
11944,58619.0,Westbound River Rd @ 6400 Block,49.132152,-123.043225
11948,61900.0,Eastbound Agronomy Rd @ West Mall,49.260466,-123.252885
11949,59279.0,Eastbound David Ave @ Shaughnessy St,49.294599,-122.770477
1195,51186.0,Westbound Kingsway @ Rupert St,49.236114,-123.04296
11950,59285.0,Southbound Coast Meridian Rd @ David Ave,49.292425,-122.756078
11951,61585.0,Southbound Coast Meridian Rd @ Mason Ave,49.28896,-122.756098
11953,59145.0,Westbound McLean Ave @ Taylor St,49.253331,-122.770088
11955,61898.0,Northbound Shaughnessy St @ Central Ave,49.256321,-122.782572
11956,61845.0,Southbound Coast Meridian Rd @ Chelsea Ave,49.281867,-122.756128
11957,59278.0,Westbound David Ave @ Shaughnessy St,49.294891,-122.771517
11958,59283.0,Westbound David Ave @ Coast Meridian Rd,49.293012,-122.756359
11959,59399.0,Westbound David Ave @ Pipeline Rd,49.292923,-122.782894
1196,51187.0,Westbound Kingsway @ Fairmont St,49.236931,-123.046942
11960,61586.0,Northbound Coast Meridian Rd @ Gislason Ave,49.289783,-122.75574
11961,59146.0,Eastbound McLean Ave @ Taylor St,49.253224,-122.770042
11962,61847.0,Northbound Coast Meridian Rd @ Angelo Ave,49.261282,-122.75594
11964,61846.0,Northbound Coast Meridian Rd @ Lincoln Dr,49.27879,-122.75598
11965,61844.0,Northbound Coast Meridian Rd @ Apel Dr,49.281729,-122.755944
11967,61838.0,Northbound Noons Creek Dr @ David Ave,49.295935,-122.819708
11969,61837.0,Southbound Noons Creek Dr @ David Ave,49.295933,-122.820031
1197,51188.0,Westbound Kingsway @ Rhodes St,49.238483,-123.050491
11971,61872.0,Eastbound McClure Dr @ 24100 Block,49.194721,-122.55298
11972,61873.0,Westbound McClure Dr @ 106 Ave,49.195789,-122.553666
11973,61861.0,Westbound 119 Ave @ 19100 Block,49.219079,-122.69135
11974,61879.0,Westbound McClure Dr @ 245 St,49.194828,-122.542889
11975,61880.0,Eastbound McClure Dr @ 245B St,49.195262,-122.541457
11976,61862.0,Southbound Blakely Rd @ Hammond Rd,49.216944,-122.683861
11977,61876.0,Westbound McClure Dr @ 244 St,49.195365,-122.54663
11978,61865.0,Southbound Bonson Rd @ 116A Ave,49.21369,-122.678318
11979,61874.0,Westbound McClure Dr @ 243 St,49.194833,-122.550018
1198,51189.0,Westbound Kingsway @ Victoria Dr,49.245543,-123.065671
11980,61860.0,Northbound 190A St @ 119B Ave,49.220405,-122.693665
11981,61875.0,Eastbound McClure Dr @ 243 St,49.194734,-122.549951
11982,61877.0,Eastbound McClure Dr @ 244 St,49.195509,-122.545859
11983,61864.0,Eastbound 116B Ave @ 195A St,49.214371,-122.679849
11984,61878.0,Eastbound McClure Dr @ 245 St,49.194864,-122.543143
11985,61853.0,Westbound 122 Ave @ 190 St,49.224398,-122.695719
11986,61881.0,Westbound McClure Dr @ 245B St,49.19535,-122.54148
11987,61866.0,Northbound Bonson Rd @ 114B Ave,49.21106,-122.678215
11988,61868.0,Northbound Wildwood Cres @ Wildwood Place,49.212939,-122.670651
11989,61882.0,Eastbound McClure Dr @ 24700 Block,49.196319,-122.539093
1199,51190.0,Westbound Kingsway @ Welwyn St,49.247236,-123.069355
11990,61883.0,Westbound McClure Dr @ Kimola Dr,49.196525,-122.539082
11991,61884.0,Northbound 248 St @ 106B Ave,49.196959,-122.534476
11992,61867.0,Eastbound S Wildwood Cres @ 19800 Block,49.210658,-122.671642
11993,61886.0,Southbound Jackson Rd @ 105A Ave,49.193971,-122.537497
11994,61887.0,Northbound Jackson Rd @ 105A Ave,49.193787,-122.537392
11996,61869.0,Westbound N Wildwood Cres @ 19800 Block,49.214735,-122.672857
11997,61885.0,Southbound 248 St @ 106B Ave,49.196486,-122.534693
11998,61139.0,Eastbound McClure Dr @ 240 St,49.196882,-122.556161
11999,61856.0,Eastbound Ford Rd @ 189B St,49.222368,-122.695449
12000,61857.0,Southbound 190A St @ 119B Ave,49.220372,-122.693836
12001,61858.0,Eastbound 119 Ave @ 190A St,49.218975,-122.693046
12002,61859.0,Northbound 190A St @ 119 Ave,49.219307,-122.69349
12003,61863.0,Southbound Blakely Rd @ 116B Ave,49.214957,-122.68389
12004,61850.0,Westbound Park Rd @ 194B St,49.225648,-122.682619
12005,61849.0,Westbound Park Rd @ 193 St,49.225644,-122.686546
12006,61851.0,Southbound Park Rd @ Somerset Dr,49.225053,-122.677101
12007,61895.0,Eastbound Thunderbird Blvd @ Eagles Dr,49.259395,-123.247674
12008,61832.0,Southbound East Mall @ Eagles Dr,49.258079,-123.24443
12009,61894.0,Eastbound Ross Dr @ Birney Ave,49.251615,-123.237747
1201,51192.0,Westbound Kingsway @ Dumfries St,49.248894,-123.072897
12010,61424.0,Southbound West Mall @ NW Marine Dr,49.268113,-123.258499
12011,61896.0,Southbound Lower Mall @ University Blvd,49.263228,-123.256272
12012,61893.0,Westbound Ross Dr @ Birney Ave,49.251694,-123.237733
12013,61833.0,Northbound East Mall @ Eagles Dr,49.25836,-123.244207
12015,61897.0,Westbound River Rd @ 6100 Block,49.172878,-123.154608
12016,61848.0,Northbound 192A St @ Davison Rd,49.227799,-122.688454
12018,61750.0,Eastbound Dewdney Trunk Rd @ Lougheed Hwy,49.268018,-122.796872
1202,51193.0,Westbound Kingsway @ Knight St,49.25051,-123.076585
12020,61912.0,Moody Centre Station @ Bay 4,49.277799,-122.846165
12021,61749.0,Westbound Dewdney Trunk Rd @ Westwood St,49.268102,-122.791167
12022,61911.0,Moody Centre Station @ Bay 3,49.277757,-122.84582
12025,61909.0,Southbound Forbes Ave @ W 1st St,49.314507,-123.086018
12026,61810.0,Northbound Smithe St @ Expo Blvd,49.276112,-123.114934
12027,52123.0,Marpole Loop @ Bay 5,49.203203,-123.133071
12028,53163.0,Northbound Johnson St @ Glen Dr,49.283095,-122.801558
12029,61669.0,Westbound North Fraser Way @ Northbrook Court,49.200729,-123.015264
1203,51194.0,Westbound Kingsway @ Inverness St,49.252366,-123.080257
12030,61670.0,Westbound North Fraser Way @ Fraserwood Court,49.20149,-123.018581
12036,61917.0,Westbound W Pender St @ Howe St,49.285131,-123.115432
12037,61927.0,Westbound 60 Ave @ 196 St,49.111311,-122.680862
12038,61929.0,Northbound Glover Rd @ Telegraph Trail,49.149732,-122.594593
12039,61928.0,Southbound Glover Rd @ Telegraph Trail,49.149783,-122.59478
1204,51195.0,Westbound Kingsway @ Windsor St,49.254147,-123.084079
12040,61809.0,Eastbound Cornwall Ave @ Trafalgar St,49.272658,-123.163937
12041,59373.0,Westbound River Rd @ Millar Rd,49.182283,-122.907299
12043,61931.0,Eastbound Oxford Connector @ Oxford St,49.263926,-122.768818
12044,61926.0,Northbound 124 St @ 60 Ave,49.111528,-122.879004
12045,61939.0,Southbound 128 St @ 7000 Block,49.131129,-122.867965
12046,61943.0,Northbound Scott Rd @ 104 Ave,49.194373,-122.887867
12047,61574.0,Southbound Scott Rd @ Tannery Rd,49.19348,-122.889466
12048,61826.0,Southbound Clarendon St @ E 33 Ave,49.239443,-123.055538
12049,61949.0,Eastbound Queens Ave @ 27 St,49.34369,-123.18853
12050,61825.0,Northbound Clarendon St @ E 33 Ave,49.23952,-123.055375
12051,61946.0,Southbound 196 St @ 56 Ave,49.103678,-122.680075
12052,61947.0,Westbound 54 Ave @ Production Blvd,49.100228,-122.682839
12053,61948.0,Westbound 54 Ave @ 192 St,49.101285,-122.690136
12054,61951.0,Eastbound Queens Ave @ 21 St,49.34182,-123.16867
12057,61935.0,UBC Exchange @ Bay 7,49.267419,-123.246831
12059,61953.0,Northbound Maple St @ Elgin Ave,49.264587,-122.781442
1206,51197.0,Westbound Kingsway @ Fraser St,49.257027,-123.090227
12063,61962.0,Southbound 156 St @ Hwy One Offramp,49.19495,-122.789844
12064,61961.0,Northbound 156 St @ Hwy One Onramp,49.194903,-122.789679
12065,61960.0,Eastbound Hwy One Offramp @ 156 St,49.195334,-122.790095
12066,61959.0,Westbound Hwy One Offramp @ 156 St,49.195292,-122.78945
1207,51198.0,Westbound Kingsway @ St. George St,49.25817,-123.093585
12070,61933.0,Eastbound Cordova Diversion @ Hawks Ave,49.282079,-123.086623
12071,61930.0,Westbound Powell St @ Clark Dr,49.283161,-123.076463
12076,59552.0,Westbound Boyd St @ Gifford St,49.184961,-122.953118
12077,59556.0,Eastbound Boyd St @ Gifford St,49.185476,-122.95184
1208,51199.0,Westbound Kingsway @ E 12 Ave,49.260171,-123.096663
12080,61978.0,Lansdowne Station @ Bay 3,49.175079,-123.136907
12081,61945.0,Eastbound Mufford Cres @ 62 Ave,49.114478,-122.645921
12082,61944.0,Westbound Mufford Cres @ 62 Ave,49.115698,-122.64798
12083,53258.0,Eastbound Ioco Rd @ Bentley Rd,49.290987,-122.845367
12086,61938.0,Westbound Quayside Dr @ Reliance Court,49.199058,-122.917675
12087,61504.0,Westbound Agnes St @ Elliot St,49.208075,-122.904083
12088,61977.0,Eastbound North Fraser Way @ Tillicum St,49.189656,-122.988442
12089,61976.0,Westbound North Fraser Way @ Tillicum St,49.190273,-122.988946
12090,61975.0,Eastbound North Fraser Way @ 8000 Block,49.188967,-122.98073
12091,61974.0,Westbound North Fraser Way @ 8000 Block,49.188912,-122.982503
12092,61973.0,Eastbound North Fraser Way @ Wiggins St,49.191324,-122.975455
12093,61972.0,Westbound North Fraser Way @ Wiggins St,49.191133,-122.976246
12094,61971.0,Eastbound North Fraser Way @ 8200 Block,49.192522,-122.973314
12095,61970.0,Westbound North Fraser Way @ 8200 Block,49.193424,-122.972034
12096,61423.0,Eastbound North Fraser Way @ Glenlyon Parkway East,49.196331,-122.996932
12097,61969.0,Eastbound North Fraser Way @ Glenwood Dr,49.194501,-122.969672
12098,61422.0,Westbound North Fraser Way @ Glenlyon Parkway East,49.197454,-122.998035
12099,61968.0,Westbound North Fraser Way @ Meadow Ave,49.195234,-122.96929
121,50121.0,Southbound Macdonald St @ Alamein Ave,49.249795,-123.167932
12100,61967.0,Southbound Marine Way @ Market Crossing,49.19909,-122.978586
12101,60006.0,Eastbound W Broadway @ Columbia St,49.26302,-123.10905
12102,61209.0,Westbound 88 Ave @ 168 St,49.162916,-122.757345
12103,61210.0,Northbound 168 St @ 88 Ave,49.163302,-122.756466
12104,57652.0,Southbound Maple Meadows Way @ 200 St,49.220333,-122.666916
12108,60721.0,Westbound Dunn Ave @ Maple Meadows Way,49.218024,-122.668853
1211,51202.0,Westbound Harrison Dr @ Victoria Dr,49.210673,-123.065781
12110,61990.0,Eastbound Kingsway @ Gladstone St,49.243197,-123.061284
12115,59536.0,Southbound Main St @ E 28 Ave,49.245403,-123.101378
12116,51948.0,Westbound SW Marine Dr @ Heather St,49.207414,-123.123941
1212,51203.0,Northbound Victoria Dr @ Fraserview Dr,49.212765,-123.065964
12122,53643.0,Northbound Nancy Greene Way @ Woodchuck Place,49.364696,-123.102814
12125,61690.0,Northbound East Rd @ 1400 Block,49.304307,-122.838479
1213,51204.0,Northbound Victoria Dr @ E 61 Ave,49.214832,-123.065913
12134,61503.0,Eastbound E 41 Ave @ Fraser St,49.232781,-123.090946
12139,59555.0,Eastbound Westminster Hwy @ Boundary Rd,49.183562,-122.957993
1214,51205.0,Northbound Victoria Dr @ Brigadoon Ave,49.21691,-123.065874
12140,59026.0,Eastbound United Blvd @ Fawcett,49.228759,-122.835425
12141,61966.0,Northbound Marine Way @ Market Crossing,49.200254,-122.97942
12145,60707.0,Westbound Fraser Hwy @ 260 St,49.061753,-122.504474
12146,60708.0,Eastbound Fraser Hwy @ 260 St,49.061253,-122.502649
12148,59292.0,Southbound Fraser St @ E 19 Ave,49.253864,-123.090092
12149,57161.0,Westbound 29 Ave @ 266B St,49.055535,-122.485973
1215,51206.0,Northbound Victoria Dr @ Upland Dr,49.218398,-123.065832
12151,61903.0,Eastbound 72 Ave @ 146 St,49.133677,-122.817341
12152,61902.0,Westbound 72 Ave @ 146 St,49.133818,-122.818323
12153,59306.0,Eastbound Westminster Hwy @ McMillan Way,49.169174,-122.993088
12155,59339.0,King George Station @ Bay 4,49.182677,-122.845166
1216,51207.0,Northbound Victoria Dr @ E 54 Ave,49.220662,-123.065738
12160,59425.0,Eastbound Queens Ave @ 18 St,49.341768,-123.162543
12161,59422.0,Eastbound Burley Dr @ Braeside St,49.337887,-123.142842
12162,59426.0,Eastbound Burley Dr @ Kings Ave,49.336338,-123.13917
12163,59427.0,Northbound 27 St @ Marine Dr,49.336316,-123.188802
12167,52482.0,Westbound Ovens Ave @ Colborne St,49.221993,-122.915253
12168,60745.0,Dunbar Loop @ Bay 3,49.234673,-123.186318
12169,59587.0,Northbound Lower Mall @ University Blvd,49.263181,-123.256083
1217,51208.0,Northbound Victoria Dr @ E 51 Ave,49.223425,-123.065653
12172,59419.0,Westbound Cook Rd @ Pimlico Way,49.166519,-123.126109
12173,59863.0,Langley Centre @ Bay 7,49.107179,-122.655848
12176,60001.0,Northbound 160 St @ 96 Ave,49.177371,-122.778703
1218,51209.0,Northbound Victoria Dr @ E 49 Ave,49.225458,-123.065603
12182,59935.0,Lincoln Station @ Bay 2,49.280122,-122.793523
12183,60023.0,Southbound Arlington St @ E 49 Ave,49.222808,-123.028887
12184,60024.0,Southbound Champlain Cres @ E 54 Ave,49.219811,-123.032506
12185,60025.0,Northbound Champlain Cres @ E 54 Ave,49.219894,-123.032299
12186,60022.0,Westbound E 49 Ave @ Doman St,49.224782,-123.036952
12187,60020.0,Eastbound E 49 Ave @ Doman St,49.224634,-123.036296
12188,58765.0,Eastbound 88 Ave @ 204 St,49.162711,-122.656336
12189,58524.0,Southbound 208 St @ 88 Ave,49.162077,-122.645945
1219,51210.0,Northbound Victoria Dr @ Waverley Ave,49.227465,-123.065556
12190,58453.0,Southbound 208 St @ 84 Ave,49.154979,-122.645866
12191,58303.0,Southbound 208 St @ 82 Ave,49.151252,-122.645845
12192,58075.0,Southbound 208 St @ 80 Ave,49.147446,-122.645839
12193,58032.0,Southbound 208 St @ Willoughby Town Centre Dr,49.145238,-122.645895
12194,59414.0,Southbound 208 St @ 76 Ave,49.141328,-122.646017
12195,57920.0,Southbound 208 St @ 70 Ave,49.129378,-122.646025
12196,57917.0,Northbound Willowbrook Connector @ Mufford Cres,49.119085,-122.653523
12197,57919.0,Northbound 208 St @ 70 Ave,49.130247,-122.645844
12198,59413.0,Northbound 208 St @ 76 Ave,49.140955,-122.645763
12199,58031.0,Northbound 208 St @ Willoughby Town Centre Dr,49.145812,-122.645691
122,50122.0,Westbound W King Edward Ave @ Macdonald St,49.248646,-123.16864
1220,51211.0,Northbound Victoria Dr @ E 45 Ave,49.229847,-123.065483
12200,58038.0,Northbound 208 St @ 80 Ave,49.148689,-122.645576
12201,58102.0,Northbound 208 St @ 83 Ave,49.15328,-122.645605
12202,58421.0,Northbound 208 St @ 84 Ave,49.155837,-122.645607
12203,58523.0,Westbound 88 Ave @ 208 St,49.162842,-122.646928
