route_id,trip_id,trip_headsign,service_id
33538,14011094,68 UBC Exchange,1
33538,14011095,68 UBC Exchange,1
33538,14011096,68 UBC Exchange,1
33538,14011097,68 UBC Exchange,1
33538,14011098,68 UBC Exchange,1
33538,14011099,68 UBC Exchange,1
33538,14011100,68 UBC Exchange,1
33538,14011101,68 UBC Exchange,1
33538,14011102,68 UBC Exchange,1
33538,14011103,68 UBC Exchange,1
33538,14011104,68 UBC Exchange,1
33538,14011105,68 UBC Exchange,1
33538,14011106,68 UBC Exchange,1
33538,14011107,68 UBC Exchange,1
33538,14011108,68 UBC Exchange,1
33538,14011109,68 UBC Exchange,1
33538,14011110,68 UBC Exchange,1
33538,14011111,68 UBC Exchange,1
33538,14011112,68 UBC Exchange,1
33538,14011113,68 UBC Exchange,1
33538,14011114,68 UBC Exchange,1
33538,14011115,68 UBC Exchange,1
33538,14011116,68 UBC Exchange,1
33538,14011117,68 UBC Exchange,1
33538,14011118,68 UBC Exchange,1
33538,14011119,68 UBC Exchange,1
33538,14011120,68 UBC Exchange,1
33538,14011121,68 UBC Exchange,1
33538,14011122,68 UBC Exchange,1
33538,14011123,68 UBC Exchange,1
33538,14011124,68 UBC Exchange,1
33538,14011125,68 UBC Exchange,1
33538,14011126,68 UBC Exchange,1
33538,14011127,68 UBC Exchange,1
33538,14011128,68 UBC Exchange,1
33538,14011129,68 UBC Exchange,1
33538,14011130,68 UBC Exchange,1
33538,14011131,68 UBC Exchange,1
33538,14011132,68 UBC Exchange,1
33538,14011133,68 UBC Exchange,1
33538,14011134,68 UBC Exchange,1
33538,14011135,68 Wesbrook Village,1
33538,14011136,68 Wesbrook Village,1
33538,14011137,68 Wesbrook Village,1
33538,14011138,68 Wesbrook Village,1
33538,14011139,68 Wesbrook Village,1
33538,14011140,68 Wesbrook Village,1
33538,14011141,68 Wesbrook Village,1
33538,14011142,68 Wesbrook Village,1
33538,14011143,68 Wesbrook Village,1
33538,14011144,68 Wesbrook Village,1
33538,14011145,68 Wesbrook Village,1
33538,14011146,68 Wesbrook Village,1
33538,14011147,68 Wesbrook Village,1
33538,14011148,68 Wesbrook Village,1
33538,14011149,68 Wesbrook Village,1
33538,14011150,68 Wesbrook Village,1
33538,14011151,68 Wesbrook Village,1
33538,14011152,68 Wesbrook Village,1
33538,14011153,68 Wesbrook Village,1
33538,14011154,68 Wesbrook Village,1
33538,14011155,68 Wesbrook Village,1
33538,14011156,68 Wesbrook Village,1
33538,14011157,68 Wesbrook Village,1
33538,14011158,68 Wesbrook Village,1
33538,14011159,68 Wesbrook Village,1
33538,14011160,68 Wesbrook Village,1
33538,14011161,68 Wesbrook Village,1
33538,14011162,68 Wesbrook Village,1
33538,14011163,68 Wesbrook Village,1
33538,14011164,68 Wesbrook Village,1
33538,14011165,68 Wesbrook Village,1
33538,14011166,68 Wesbrook Village,1
33538,14011167,68 Wesbrook Village,1
33538,14011168,68 Wesbrook Village,1
33538,14011169,68 Wesbrook Village,1
33538,14011170,68 Wesbrook Village,1
33538,14011171,68 Wesbrook Village,1
33538,14011172,68 Wesbrook Village,1
33538,14011173,68 Wesbrook Village,1
33538,14011174,68 Wesbrook Village,1
33538,14011175,68 Wesbrook Village,1
33538,14011176,68 Wesbrook Village,1
33538,14011177,68 Wesbrook Village,1
33538,14011178,68 Wesbrook Village,1
33538,14011179,68 Wesbrook Village,1
33538,14011180,68 Wesbrook Village,1
33538,14011181,68 Wesbrook Village,1
33538,14011182,68 Wesbrook Village,1
33538,14011183,68 Wesbrook Village,1
33538,14011184,68 Wesbrook Village,1
33538,14011185,68 Wesbrook Village,1
33538,14011186,68 Wesbrook Village,1
33538,14011187,68 Wesbrook Village,1
33538,14011188,68 UBC Exchange,2
33538,14011189,68 UBC Exchange,2
33538,14011190,68 UBC Exchange,2
33538,14011191,68 UBC Exchange,2
33538,14011192,68 UBC Exchange,2
33538,14011193,68 UBC Exchange,2
33538,14011194,68 UBC Exchange,2
33538,14011195,68 UBC Exchange,2
33538,14011196,68 UBC Exchange,2
33538,14011197,68 UBC Exchange,2
33538,14011198,68 UBC Exchange,2
33538,14011199,68 UBC Exchange,2
33538,14011200,68 UBC Exchange,2
33538,14011201,68 UBC Exchange,2
33538,14011202,68 UBC Exchange,2
33538,14011203,68 UBC Exchange,2
33538,14011204,68 UBC Exchange,2
33538,14011205,68 UBC Exchange,2
33538,14011206,68 UBC Exchange,2
33538,14011207,68 UBC Exchange,2
33538,14011208,68 UBC Exchange,2
33538,14011209,68 UBC Exchange,2
33538,14011210,68 UBC Exchange,2
33538,14011211,68 UBC Exchange,2
33538,14011212,68 UBC Exchange,2
33538,14011213,68 UBC Exchange,2
33538,14011214,68 UBC Exchange,2
33538,14011215,68 UBC Exchange,2
33538,14011216,68 UBC Exchange,2
33538,14011217,68 UBC Exchange,2
33538,14011218,68 UBC Exchange,2
33538,14011219,68 UBC Exchange,2
33538,14011220,68 UBC Exchange,2
33538,14011221,68 UBC Exchange,2
33538,14011222,68 UBC Exchange,2
33538,14011223,68 UBC Exchange,2
33538,14011224,68 UBC Exchange,2
33538,14011225,68 UBC Exchange,2
33538,14011226,68 UBC Exchange,2
33538,14011227,68 UBC Exchange,2
33538,14011228,68 UBC Exchange,2
33538,14011229,68 UBC Exchange,2
33538,14011230,68 UBC Exchange,2
33538,14011231,68 UBC Exchange,2
33538,14011232,68 UBC Exchange,2
33538,14011233,68 UBC Exchange,2
33538,14011234,68 UBC Exchange,2
33538,14011235,68 UBC Exchange,2
33538,14011236,68 UBC Exchange,2
33538,14011237,68 UBC Exchange,2
33538,14011238,68 Wesbrook Village,2
33538,14011239,68 Wesbrook Village,2
33538,14011240,68 Wesbrook Village,2
33538,14011241,68 Wesbrook Village,2
33538,14011242,68 Wesbrook Village,2
33538,14011243,68 Wesbrook Village,2
33538,14011244,68 Wesbrook Village,2
33538,14011245,68 Wesbrook Village,2
33538,14011246,68 Wesbrook Village,2
33538,14011247,68 Wesbrook Village,2
33538,14011248,68 Wesbrook Village,2
33538,14011249,68 Wesbrook Village,2
33538,14011250,68 Wesbrook Village,2
33538,14011251,68 Wesbrook Village,2
33538,14011252,68 Wesbrook Village,2
33538,14011253,68 Wesbrook Village,2
33538,14011254,68 Wesbrook Village,2
33538,14011255,68 Wesbrook Village,2
33538,14011256,68 Wesbrook Village,2
33538,14011257,68 Wesbrook Village,2
33538,14011258,68 Wesbrook Village,2
33538,14011259,68 Wesbrook Village,2
33538,14011260,68 Wesbrook Village,2
33538,14011261,68 Wesbrook Village,2
33538,14011262,68 Wesbrook Village,2
33538,14011263,68 Wesbrook Village,2
33538,14011264,68 Wesbrook Village,2
33538,14011265,68 Wesbrook Village,2
33538,14011266,68 Wesbrook Village,2
33538,14011267,68 Wesbrook Village,2
33538,14011268,68 Wesbrook Village,2
33538,14011269,68 Wesbrook Village,2
33538,14011270,68 Wesbrook Village,2
33538,14011271,68 Wesbrook Village,2
33538,14011272,68 Wesbrook Village,2
33538,14011273,68 Wesbrook Village,2
33538,14011274,68 Wesbrook Village,2
33538,14011275,68 Wesbrook Village,2
33538,14011276,68 Wesbrook Village,2
33538,14011277,68 Wesbrook Village,2
33538,14011278,68 Wesbrook Village,2
33538,14011279,68 Wesbrook Village,2
33538,14011280,68 Wesbrook Village,2
33538,14011281,68 Wesbrook Village,2
33538,14011282,68 Wesbrook Village,2
33538,14011283,68 Wesbrook Village,2
33538,14011284,68 Wesbrook Village,2
33538,14011285,68 Wesbrook Village,2
33538,14011286,68 Wesbrook Village,2
33538,14011287,68 Wesbrook Village,2
33538,14011288,68 UBC Exchange,3
33538,14011289,68 UBC Exchange,3
33538,14011290,68 UBC Exchange,3
33538,14011291,68 UBC Exchange,3
33538,14011292,68 UBC Exchange,3
33538,14011293,68 UBC Exchange,3
33538,14011294,68 UBC Exchange,3
33538,14011295,68 UBC Exchange,3
33538,14011296,68 UBC Exchange,3
33538,14011297,68 UBC Exchange,3
33538,14011298,68 UBC Exchange,3
33538,14011299,68 UBC Exchange,3
33538,14011300,68 UBC Exchange,3
33538,14011301,68 UBC Exchange,3
33538,14011302,68 UBC Exchange,3
33538,14011303,68 UBC Exchange,3
33538,14011304,68 UBC Exchange,3
33538,14011305,68 UBC Exchange,3
33538,14011306,68 UBC Exchange,3
33538,14011307,68 UBC Exchange,3
33538,14011308,68 UBC Exchange,3
33538,14011309,68 UBC Exchange,3
33538,14011310,68 UBC Exchange,3
33538,14011311,68 UBC Exchange,3
33538,14011312,68 UBC Exchange,3
33538,14011313,68 UBC Exchange,3
33538,14011314,68 UBC Exchange,3
33538,14011315,68 UBC Exchange,3
33538,14011316,68 UBC Exchange,3
33538,14011317,68 UBC Exchange,3
33538,14011318,68 UBC Exchange,3
33538,14011319,68 UBC Exchange,3
33538,14011320,68 UBC Exchange,3
33538,14011321,68 UBC Exchange,3
33538,14011322,68 UBC Exchange,3
33538,14011323,68 UBC Exchange,3
33538,14011324,68 UBC Exchange,3
33538,14011325,68 UBC Exchange,3
33538,14011326,68 UBC Exchange,3
33538,14011327,68 UBC Exchange,3
33538,14011328,68 UBC Exchange,3
33538,14011329,68 UBC Exchange,3
33538,14011330,68 UBC Exchange,3
33538,14011331,68 UBC Exchange,3
33538,14011332,68 UBC Exchange,3
33538,14011333,68 UBC Exchange,3
33538,14011334,68 UBC Exchange,3
33538,14011335,68 UBC Exchange,3
33538,14011336,68 UBC Exchange,3
33538,14011337,68 UBC Exchange,3
33538,14011338,68 Wesbrook Village,3
33538,14011339,68 Wesbrook Village,3
33538,14011340,68 Wesbrook Village,3
33538,14011341,68 Wesbrook Village,3
33538,14011342,68 Wesbrook Village,3
33538,14011343,68 Wesbrook Village,3
33538,14011344,68 Wesbrook Village,3
33538,14011345,68 Wesbrook Village,3
33538,14011346,68 Wesbrook Village,3
33538,14011347,68 Wesbrook Village,3
33538,14011348,68 Wesbrook Village,3
33538,14011349,68 Wesbrook Village,3
33538,14011350,68 Wesbrook Village,3
33538,14011351,68 Wesbrook Village,3
33538,14011352,68 Wesbrook Village,3
33538,14011353,68 Wesbrook Village,3
33538,14011354,68 Wesbrook Village,3
33538,14011355,68 Wesbrook Village,3
33538,14011356,68 Wesbrook Village,3
33538,14011357,68 Wesbrook Village,3
33538,14011358,68 Wesbrook Village,3
33538,14011359,68 Wesbrook Village,3
33538,14011360,68 Wesbrook Village,3
33538,14011361,68 Wesbrook Village,3
33538,14011362,68 Wesbrook Village,3
33538,14011363,68 Wesbrook Village,3
33538,14011364,68 Wesbrook Village,3
33538,14011365,68 Wesbrook Village,3
33538,14011366,68 Wesbrook Village,3
33538,14011367,68 Wesbrook Village,3
33538,14011368,68 Wesbrook Village,3
33538,14011369,68 Wesbrook Village,3
33538,14011370,68 Wesbrook Village,3
33538,14011371,68 Wesbrook Village,3
33538,14011372,68 Wesbrook Village,3
33538,14011373,68 Wesbrook Village,3
33538,14011374,68 Wesbrook Village,3
33538,14011375,68 Wesbrook Village,3
33538,14011376,68 Wesbrook Village,3
33538,14011377,68 Wesbrook Village,3
33538,14011378,68 Wesbrook Village,3
33538,14011379,68 Wesbrook Village,3
33538,14011380,68 Wesbrook Village,3
33538,14011381,68 Wesbrook Village,3
33538,14011382,68 Wesbrook Village,3
33538,14011383,68 Wesbrook Village,3
33538,14011384,68 Wesbrook Village,3
33538,14011385,68 Wesbrook Village,3
33538,14011386,68 Wesbrook Village,3
33538,14011387,68 Wesbrook Village,3
45596,14011388,80 Marine Dr Exp/To River District,1
45596,14011389,80 Marine Dr Exp/To River District,1
45596,14011390,80 Marine Dr Exp/To River District,1
45596,14011391,80 Marine Dr Exp/To River District,1
45596,14011392,80 Marine Dr Exp/To River District,1
45596,14011393,80 Marine Dr Exp/To River District,1
45596,14011394,80 Marine Dr Exp/To River District,1
45596,14011395,80 Marine Dr Exp/To River District,1
45596,14011396,80 Marine Dr Exp/To River District,1
45596,14011397,80 Marine Dr Exp/To River District,1
45596,14011398,80 Marine Dr Exp/To River District,1
45596,14011399,80 Marine Dr Exp/To River District,1
45596,14011400,80 Marine Dr Exp/To River District,1
45596,14011401,80 Marine Dr Exp/To River District,1
45596,14011402,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011403,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011404,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011405,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011406,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011407,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011408,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011409,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011410,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011411,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011412,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011413,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011414,80 Marine Dr Exp/To Marine Dr Station,1
45596,14011415,80 Marine Dr Exp/To Marine Dr Station,1
6638,14011416,84 VCC-Clark Station,1
6638,14011417,84 VCC-Clark Station,1
6638,14011418,84 VCC-Clark Station,1
6638,14011419,84 VCC-Clark Station,1
6638,14011420,84 VCC-Clark Station,1
6638,14011421,84 VCC-Clark Station,1
6638,14011422,84 VCC-Clark Station,1
6638,14011423,84 VCC-Clark Station,1
6638,14011424,84 VCC-Clark Station,1
6638,14011425,84 VCC-Clark Station,1
6638,14011426,84 VCC-Clark Station,1
6638,14011427,84 VCC-Clark Station,1
6638,14011428,84 VCC-Clark Station,1
6638,14011429,84 VCC-Clark Station,1
6638,14011430,84 VCC-Clark Station,1
6638,14011431,84 VCC-Clark Station,1
6638,14011432,84 VCC-Clark Station,1
6638,14011433,84 VCC-Clark Station,1
6638,14011434,84 VCC-Clark Station,1
6638,14011435,84 VCC-Clark Station,1
6638,14011436,84 VCC-Clark Station,1
6638,14011437,84 VCC-Clark Station,1
6638,14011438,84 VCC-Clark Station,1
6638,14011439,84 VCC-Clark Station,1
6638,14011440,84 VCC-Clark Station,1
6638,14011441,84 VCC-Clark Station,1
6638,14011442,84 VCC-Clark Station,1
6638,14011443,84 VCC-Clark Station,1
6638,14011444,84 VCC-Clark Station,1
6638,14011445,84 VCC-Clark Station,1
6638,14011446,84 VCC-Clark Station,1
6638,14011447,84 VCC-Clark Station,1
6638,14011448,84 VCC-Clark Station,1
6638,14011449,84 VCC-Clark Station,1
6638,14011450,84 VCC-Clark Station,1
6638,14011451,84 VCC-Clark Station,1
6638,14011452,84 VCC-Clark Station,1
6638,14011453,84 VCC-Clark Station,1
6638,14011454,84 VCC-Clark Station,1
6638,14011455,84 VCC-Clark Station,1
6638,14011456,84 VCC-Clark Station,1
6638,14011457,84 VCC-Clark Station,1
6638,14011458,84 VCC-Clark Station,1
6638,14011459,84 VCC-Clark Station,1
6638,14011460,84 VCC-Clark Station,1
6638,14011461,84 VCC-Clark Station,1
6638,14011462,84 VCC-Clark Station,1
6638,14011463,84 VCC-Clark Station,1
6638,14011464,84 VCC-Clark Station,1
6638,14011465,84 VCC-Clark Station,1
6638,14011466,84 VCC-Clark Station,1
6638,14011467,84 VCC-Clark Station,1
6638,14011468,84 VCC-Clark Station,1
6638,14011469,84 VCC-Clark Station,1
6638,14011470,84 VCC-Clark Station,1
6638,14011471,84 VCC-Clark Station,1
6638,14011472,84 VCC-Clark Station,1
6638,14011473,84 VCC-Clark Station,1
6638,14011474,84 VCC-Clark Station,1
6638,14011475,84 VCC-Clark Station,1
6638,14011476,84 VCC-Clark Station,1
6638,14011477,84 VCC-Clark Station,1
6638,14011478,84 VCC-Clark Station,1
6638,14011479,84 VCC-Clark Station,1
6638,14011480,84 VCC-Clark Station,1
6638,14011481,84 VCC-Clark Station,1
6638,14011482,84 VCC-Clark Station,1
6638,14011483,84 UBC,1
6638,14011484,84 UBC,1
6638,14011485,84 UBC,1
6638,14011486,84 UBC,1
6638,14011487,84 UBC,1
6638,14011488,84 UBC,1
6638,14011489,84 UBC,1
6638,14011490,84 UBC,1
6638,14011491,84 UBC,1
6638,14011492,84 UBC,1
6638,14011493,84 UBC,1
6638,14011494,84 UBC,1
6638,14011495,84 UBC,1
6638,14011496,84 UBC,1
6638,14011497,84 UBC,1
6638,14011498,84 UBC,1
6638,14011499,84 UBC,1
6638,14011500,84 UBC,1
6638,14011501,84 UBC,1
6638,14011502,84 UBC,1
6638,14011503,84 UBC,1
6638,14011504,84 UBC,1
6638,14011505,84 UBC,1
6638,14011506,84 UBC,1
6638,14011507,84 UBC,1
6638,14011508,84 UBC,1
6638,14011509,84 UBC,1
6638,14011510,84 UBC,1
6638,14011511,84 UBC,1
6638,14011512,84 UBC,1
6638,14011513,84 UBC,1
6638,14011514,84 UBC,1
6638,14011515,84 UBC,1
6638,14011516,84 UBC,1
6638,14011517,84 UBC,1
6638,14011518,84 UBC,1
6638,14011519,84 UBC,1
6638,14011520,84 UBC,1
6638,14011521,84 UBC,1
6638,14011522,84 UBC,1
6638,14011523,84 UBC,1
6638,14011524,84 UBC,1
6638,14011525,84 UBC,1
6638,14011526,84 UBC,1
6638,14011527,84 UBC,1
6638,14011528,84 UBC,1
6638,14011529,84 UBC,1
6638,14011530,84 UBC,1
6638,14011531,84 UBC,1
6638,14011532,84 UBC,1
6638,14011533,84 UBC,1
6638,14011534,84 UBC,1
6638,14011535,84 UBC,1
6638,14011536,84 UBC,1
6638,14011537,84 UBC,1
6638,14011538,84 UBC,1
6638,14011539,84 UBC,1
6638,14011540,84 UBC,1
6638,14011541,84 UBC,1
6638,14011542,84 UBC,1
6638,14011543,84 UBC,1
6638,14011544,84 UBC,1
6638,14011545,84 UBC,1
6638,14011546,84 UBC,1
6638,14011547,84 UBC,1
6638,14011548,84 UBC,1
6638,14011549,84 UBC,1
6638,14011550,84 VCC-Clark Station,2
6638,14011551,84 VCC-Clark Station,2
6638,14011552,84 VCC-Clark Station,2
6638,14011553,84 VCC-Clark Station,2
6638,14011554,84 VCC-Clark Station,2
6638,14011555,84 VCC-Clark Station,2
6638,14011556,84 VCC-Clark Station,2
6638,14011557,84 VCC-Clark Station,2
6638,14011558,84 VCC-Clark Station,2
6638,14011559,84 VCC-Clark Station,2
6638,14011560,84 VCC-Clark Station,2
6638,14011561,84 VCC-Clark Station,2
6638,14011562,84 VCC-Clark Station,2
6638,14011563,84 VCC-Clark Station,2
6638,14011564,84 VCC-Clark Station,2
6638,14011565,84 VCC-Clark Station,2
6638,14011566,84 VCC-Clark Station,2
6638,14011567,84 VCC-Clark Station,2
6638,14011568,84 VCC-Clark Station,2
6638,14011569,84 VCC-Clark Station,2
6638,14011570,84 VCC-Clark Station,2
6638,14011571,84 VCC-Clark Station,2
6638,14011572,84 VCC-Clark Station,2
6638,14011573,84 VCC-Clark Station,2
6638,14011574,84 VCC-Clark Station,2
6638,14011575,84 VCC-Clark Station,2
6638,14011576,84 VCC-Clark Station,2
6638,14011577,84 VCC-Clark Station,2
6638,14011578,84 VCC-Clark Station,2
6638,14011579,84 VCC-Clark Station,2
6638,14011580,84 VCC-Clark Station,2
6638,14011581,84 VCC-Clark Station,2
6638,14011582,84 VCC-Clark Station,2
6638,14011583,84 VCC-Clark Station,2
6638,14011584,84 VCC-Clark Station,2
6638,14011585,84 VCC-Clark Station,2
6638,14011586,84 VCC-Clark Station,2
6638,14011587,84 VCC-Clark Station,2
6638,14011588,84 VCC-Clark Station,2
6638,14011589,84 VCC-Clark Station,2
6638,14011590,84 VCC-Clark Station,2
6638,14011591,84 VCC-Clark Station,2
6638,14011592,84 VCC-Clark Station,2
6638,14011593,84 VCC-Clark Station,2
6638,14011594,84 VCC-Clark Station,2
6638,14011595,84 UBC,2
6638,14011596,84 UBC,2
6638,14011597,84 UBC,2
6638,14011598,84 UBC,2
6638,14011599,84 UBC,2
6638,14011600,84 UBC,2
6638,14011601,84 UBC,2
6638,14011602,84 UBC,2
6638,14011603,84 UBC,2
6638,14011604,84 UBC,2
6638,14011605,84 UBC,2
6638,14011606,84 UBC,2
6638,14011607,84 UBC,2
6638,14011608,84 UBC,2
6638,14011609,84 UBC,2
6638,14011610,84 UBC,2
6638,14011611,84 UBC,2
6638,14011612,84 UBC,2
6638,14011613,84 UBC,2
6638,14011614,84 UBC,2
6638,14011615,84 UBC,2
6638,14011616,84 UBC,2
6638,14011617,84 UBC,2
6638,14011618,84 UBC,2
6638,14011619,84 UBC,2
6638,14011620,84 UBC,2
6638,14011621,84 UBC,2
6638,14011622,84 UBC,2
6638,14011623,84 UBC,2
6638,14011624,84 UBC,2
6638,14011625,84 UBC,2
6638,14011626,84 UBC,2
6638,14011627,84 UBC,2
6638,14011628,84 UBC,2
6638,14011629,84 UBC,2
6638,14011630,84 UBC,2
6638,14011631,84 UBC,2
6638,14011632,84 UBC,2
6638,14011633,84 UBC,2
6638,14011634,84 UBC,2
6638,14011635,84 UBC,2
6638,14011636,84 UBC,2
6638,14011637,84 UBC,2
6638,14011638,84 VCC-Clark Station,3
6638,14011639,84 VCC-Clark Station,3
6638,14011640,84 VCC-Clark Station,3
6638,14011641,84 VCC-Clark Station,3
6638,14011642,84 VCC-Clark Station,3
6638,14011643,84 VCC-Clark Station,3
6638,14011644,84 VCC-Clark Station,3
6638,14011645,84 VCC-Clark Station,3
6638,14011646,84 VCC-Clark Station,3
6638,14011647,84 VCC-Clark Station,3
6638,14011648,84 VCC-Clark Station,3
6638,14011649,84 VCC-Clark Station,3
6638,14011650,84 VCC-Clark Station,3
6638,14011651,84 VCC-Clark Station,3
6638,14011652,84 VCC-Clark Station,3
6638,14011653,84 VCC-Clark Station,3
6638,14011654,84 VCC-Clark Station,3
6638,14011655,84 VCC-Clark Station,3
6638,14011656,84 VCC-Clark Station,3
6638,14011657,84 VCC-Clark Station,3
6638,14011658,84 VCC-Clark Station,3
6638,14011659,84 VCC-Clark Station,3
6638,14011660,84 VCC-Clark Station,3
6638,14011661,84 VCC-Clark Station,3
6638,14011662,84 UBC,3
6638,14011663,84 UBC,3
6638,14011664,84 UBC,3
6638,14011665,84 UBC,3
6638,14011666,84 UBC,3
6638,14011667,84 UBC,3
6638,14011668,84 UBC,3
6638,14011669,84 UBC,3
6638,14011670,84 UBC,3
6638,14011671,84 UBC,3
6638,14011672,84 UBC,3
6638,14011673,84 UBC,3
6638,14011674,84 UBC,3
6638,14011675,84 UBC,3
6638,14011676,84 UBC,3
6638,14011677,84 UBC,3
6638,14011678,84 UBC,3
6638,14011679,84 UBC,3
6638,14011680,84 UBC,3
6638,14011681,84 UBC,3
6638,14011682,84 UBC,3
6638,14011683,84 UBC,3
6638,14011684,84 UBC,3
6638,14011685,84 UBC,3
6641,14011686,99 To Boundary B-Line,1
6641,14011687,99 Commercial-Broadway Station,1
6641,14011688,99 To Boundary B-Line,1
6641,14011689,99 To Boundary B-Line,1
6641,14011690,99 To Boundary B-Line,1
6641,14011691,99 To Boundary B-Line,1
6641,14011692,99 To Boundary B-Line,1
6641,14011693,99 Commercial-Broadway Station,1
6641,14011694,99 Commercial-Broadway Station,1
6641,14011695,99 To Boundary B-Line,1
6641,14011696,99 Commercial-Broadway Station,1
6641,14011697,99 Commercial-Broadway Station,1
6641,14011698,99 Commercial-Broadway Station,1
6641,14011699,99 Commercial-Broadway Station,1
6641,14011700,99 Commercial-Broadway Station,1
6641,14011701,99 Commercial-Broadway Station,1
6641,14011702,99 Commercial-Broadway Station,1
6641,14011703,99 Commercial-Broadway Station,1
6641,14011704,99 To Boundary B-Line,1
6641,14011705,99 Commercial-Broadway Station,1
6641,14011706,99 Commercial-Broadway Station,1
6641,14011707,99 Commercial-Broadway Station,1
6641,14011708,99 Commercial-Broadway Station,1
6641,14011709,99 Commercial-Broadway Station,1
6641,14011710,99 Commercial-Broadway Station,1
6641,14011711,99 Commercial-Broadway Station,1201
6641,14011712,99 Commercial-Broadway Station,1
6641,14011713,99 Commercial-Broadway Station,1
6641,14011714,99 Commercial-Broadway Station,1
6641,14011715,99 Commercial-Broadway Station,1
6641,14011716,99 Commercial-Broadway Station,1
6641,14011717,99 Commercial-Broadway Station,1
6641,14011718,99 Commercial-Broadway Station,1
6641,14011719,99 Commercial-Broadway Station,1
6641,14011720,99 Commercial-Broadway Station,1
6641,14011721,99 Commercial-Broadway Station,1
6641,14011722,99 To Boundary B-Line,1
6641,14011723,99 Commercial-Broadway Station,1
6641,14011724,99 Commercial-Broadway Station,1
6641,14011725,99 Commercial-Broadway Station,1
6641,14011726,99 To Boundary B-Line,1
6641,14011727,99 Commercial-Broadway Station,1
6641,14011728,99 Commercial-Broadway Station,1
6641,14011729,99 Commercial-Broadway Station,1
6641,14011730,99 Commercial-Broadway Station,1
6641,14011731,99 Commercial-Broadway Station,1
6641,14011732,99 Commercial-Broadway Station,1
6641,14011733,99 Commercial-Broadway Station,1
6641,14011734,99 Commercial-Broadway Station,1
6641,14011735,99 Commercial-Broadway Station,1
6641,14011736,99 Commercial-Broadway Station,1
6641,14011737,99 Commercial-Broadway Station,1
6641,14011738,99 Commercial-Broadway Station,1
6641,14011739,99 Commercial-Broadway Station,1
6641,14011740,99 Commercial-Broadway Station,1
6641,14011741,99 Commercial-Broadway Station,1
6641,14011742,99 Commercial-Broadway Station,1
6641,14011743,99 Commercial-Broadway Station,1
6641,14011744,99 Commercial-Broadway Station,1
6641,14011745,99 Commercial-Broadway Station,1
6641,14011746,99 Commercial-Broadway Station,1
6641,14011747,99 Commercial-Broadway Station,1
6641,14011748,99 Commercial-Broadway Station,1
6641,14011749,99 To Boundary B-Line,1
6641,14011750,99 Commercial-Broadway Station,1
6641,14011751,99 Commercial-Broadway Station,1
6641,14011752,99 To Boundary B-Line,1
6641,14011753,99 To Boundary B-Line,1
6641,14011754,99 Commercial-Broadway Station,1
6641,14011755,99 Commercial-Broadway Station,1
6641,14011756,99 To Boundary B-Line,1
6641,14011757,99 To Boundary B-Line,1
6641,14011758,99 Commercial-Broadway Station,1
6641,14011759,99 Commercial-Broadway Station,1
6641,14011760,99 To Boundary B-Line,1
6641,14011761,99 Commercial-Broadway Station,1
6641,14011762,99 To Boundary B-Line,1
6641,14011763,99 Commercial-Broadway Station,1
6641,14011764,99 Commercial-Broadway Station,1
6641,14011765,99 Commercial-Broadway Station,1
6641,14011766,99 Commercial-Broadway Station,1
6641,14011767,99 Commercial-Broadway Station,1
6641,14011768,99 Commercial-Broadway Station,1
6641,14011769,99 Commercial-Broadway Station,1
6641,14011770,99 Commercial-Broadway Station,1
6641,14011771,99 Commercial-Broadway Station,1
6641,14011772,99 Commercial-Broadway Station,1
6641,14011773,99 Commercial-Broadway Station,1
6641,14011774,99 Commercial-Broadway Station,1
6641,14011775,99 Commercial-Broadway Station,1
6641,14011776,99 Commercial-Broadway Station,1
6641,14011777,99 Commercial-Broadway Station,1
6641,14011778,99 To Boundary B-Line,1
6641,14011779,99 Commercial-Broadway Station,1
6641,14011780,99 Commercial-Broadway Station,1
6641,14011781,99 To Boundary B-Line,1
6641,14011782,99 Commercial-Broadway Station,1
6641,14011783,99 Commercial-Broadway Station,1
6641,14011784,99 Commercial-Broadway Station,1
6641,14011785,99 To Boundary B-Line,1
6641,14011786,99 Commercial-Broadway Station,1
6641,14011787,99 Commercial-Broadway Station,1
6641,14011788,99 Commercial-Broadway Station,1
6641,14011789,99 To Boundary B-Line,1
6641,14011790,99 To Boundary B-Line,1
6641,14011791,99 Commercial-Broadway Station,1
6641,14011792,99 To Boundary B-Line,1
6641,14011793,99 Commercial-Broadway Station,1
6641,14011794,99 Commercial-Broadway Station,1
6641,14011795,99 Commercial-Broadway Station,1
6641,14011796,99 To Boundary B-Line,1
6641,14011797,99 Commercial-Broadway Station,1
6641,14011798,99 Commercial-Broadway Station,1
6641,14011799,99 Commercial-Broadway Station,1
